campaign_id,campaign_type,target_audience,duration,platform,impressions,clicks,leads,conversions,revenue,ad_spend,roi,language,engagement_score,customer_segment,date,ctr,cpc,cpa,roas
NY-CMP-43452,Email,Tier 2 City Customers,12,Google,88585,10244,3179,1118,600366,177.39,2.03,Bengali,16.41,Tier 2 City Customers,07-12-2024,0.11564034543094204,0.017316477938305347,0.15866726296958855,3384.441062066633
NY-CMP-43453,Social Media,Premium Shoppers,9,"Email, WhatsApp, Instagram",14561,1470,412,151,48471,1031.58,-0.69,English,13.96,Tier 2 City Customers,06-04-2025,0.10095460476615617,0.7017551020408163,6.831655629139072,46.987145931483745
NY-CMP-43454,Email,Youth,23,"Google, Email",19216,2082,1228,890,448560,299.76,0.68,English,21.86,College Students,09-03-2025,0.10834721065778517,0.14397694524495677,0.3368089887640449,1496.3971176941554
NY-CMP-43455,Paid Ads,Premium Shoppers,20,"Email, Instagram",18261,1852,583,292,75628,402.3,-0.36,Tamil,14.93,Youth,14-09-2024,0.10141832320245332,0.2172246220302376,1.3777397260273974,187.98906288839174
NY-CMP-43456,Social Media,Tier 2 City Customers,8,Instagram,12765,1897,798,410,242310,481.18,0.23,Hindi,24.32,College Students,05-06-2025,0.14860947904426167,0.25365313653136534,1.173609756097561,503.57454590797624
NY-CMP-43457,Influencer,College Students,8,"YouTube, Instagram, Google",52891,2727,1311,519,158814,421.73,-0.27,Hindi,8.62,Working Women,11-09-2024,0.051558866347771834,0.15464979831316467,0.8125818882466281,376.57743105778576
NY-CMP-43458,SEO,Working Women,21,"Google, Instagram, Facebook",31497,1577,765,443,227259,304.12,0.69,Tamil,8.84,Tier 2 City Customers,02-05-2025,0.05006826046925104,0.19284717818642994,0.6865011286681716,747.2675259765882
NY-CMP-43459,Influencer,Tier 2 City Customers,17,Instagram,96474,12035,4138,3306,733932,23.74,8.35,Hindi,20.19,College Students,11-01-2025,0.12474863693844974,0.0019725799750727043,0.007180883242589232,30915.417017691663
NY-CMP-43460,Influencer,Tier 2 City Customers,10,Facebook,30003,1247,609,262,193356,1031.93,-0.28,Tamil,7.06,Working Women,04-01-2025,0.0415625104156251,0.8275300721732157,3.938664122137405,187.37317453703253
NY-CMP-43461,Email,College Students,27,"Email, YouTube, Google",70976,5217,2968,2315,1831165,127.75,5.19,Hindi,14.79,College Students,10-07-2024,0.07350371956717763,0.024487253210657468,0.055183585313174945,14333.972602739726
NY-CMP-43462,Paid Ads,Working Women,7,Email,50333,3451,1626,1259,421765,187.33,0.79,English,12.59,Tier 2 City Customers,06-01-2025,0.0685633679693243,0.05428281657490583,0.1487926926131851,2251.454652218011
NY-CMP-43463,Email,Tier 2 City Customers,18,Email,92698,5384,2049,1595,1067055,134.65,3.97,Tamil,9.74,Tier 2 City Customers,14-08-2024,0.058081080497961124,0.025009286775631502,0.08442006269592477,7924.656516895655
NY-CMP-43464,Email,College Students,24,"WhatsApp, Facebook, Email",63935,4111,1579,1033,727232,225.46,2.12,English,10.52,College Students,19-04-2025,0.06429967936185188,0.0548431038676721,0.21825750242013553,3225.5477690055886
NY-CMP-43465,Social Media,College Students,26,Facebook,29931,1736,562,374,90508,351.1,-0.31,English,8.93,College Students,05-11-2024,0.05800006682035348,0.20224654377880186,0.9387700534759359,257.7841070919966
NY-CMP-43466,Influencer,Premium Shoppers,13,"Instagram, Email",22537,3308,1589,1082,495556,231.62,0.98,English,26.53,Youth,01-03-2025,0.1467808492700892,0.07001813784764208,0.21406654343807763,2139.5216302564545
NY-CMP-43467,Social Media,College Students,20,"Instagram, Email",62139,6790,4039,2273,856921,130.29,1.89,Bengali,21.08,Working Women,10-05-2025,0.10927115016334348,0.019188512518409424,0.05732072151341839,6577.028167933073
NY-CMP-43468,Paid Ads,Working Women,9,"YouTube, Facebook, Instagram",19115,1388,828,338,72670,850.36,-0.75,Tamil,13.36,College Students,10-09-2024,0.07261313104891447,0.6126512968299712,2.5158579881656804,85.45792370290229
NY-CMP-43469,Influencer,Youth,27,"Facebook, WhatsApp, Instagram",42152,4737,1654,732,385032,103.12,4.1,English,16.9,Working Women,01-03-2025,0.11237900929967735,0.021769052142706354,0.14087431693989072,3733.8246702870442
NY-CMP-43470,Paid Ads,Tier 2 City Customers,30,YouTube,74466,10602,4852,3059,620977,42.16,3.81,Tamil,24.86,Working Women,03-08-2024,0.14237370074933528,0.003976608187134503,0.013782281791435109,14729.055977229602
NY-CMP-43471,Influencer,Youth,21,WhatsApp,36304,2914,1033,824,439192,175.67,2.03,English,13.14,Youth,22-02-2025,0.08026663728514764,0.060284831846259435,0.21319174757281553,2500.0967723572608
NY-CMP-43472,Email,College Students,25,"Email, Google, Facebook",39513,4684,1781,628,319652,426.55,0.19,Bengali,17.95,Youth,04-07-2024,0.11854326424214816,0.09106532877882152,0.6792197452229299,749.3892861329269
NY-CMP-43473,Social Media,College Students,7,"Facebook, WhatsApp, Instagram",18909,1615,558,419,188131,532.61,-0.16,English,13.71,Tier 2 City Customers,08-10-2024,0.0854090644666561,0.3297894736842105,1.271145584725537,353.22468598036085
NY-CMP-43474,Social Media,College Students,16,Email,46691,3383,1893,1010,243410,210.11,0.15,Hindi,13.46,Premium Shoppers,11-01-2025,0.0724550769955666,0.06210759680756725,0.20802970297029705,1158.488410832421
NY-CMP-43475,Email,Youth,18,"Email, Google, WhatsApp",25656,3708,753,572,132704,242.13,-0.04,English,19.62,Premium Shoppers,27-08-2024,0.14452759588400374,0.06529935275080906,0.4233041958041958,548.069219014579
NY-CMP-43476,Influencer,Youth,28,"Instagram, WhatsApp, Email",99018,2548,692,234,132444,514.81,0.1,Hindi,3.51,Youth,27-12-2024,0.02573269506554364,0.20204474097331238,2.200042735042735,257.2677298420777
NY-CMP-43477,Email,Tier 2 City Customers,15,"YouTube, Facebook, WhatsApp",44867,5315,1330,413,200718,587.6,-0.17,Hindi,15.73,Premium Shoppers,18-03-2025,0.11846122985713331,0.11055503292568204,1.4227602905569008,341.5895166780122
NY-CMP-43478,Email,Youth,15,"Google, Email, Facebook",69228,3163,865,544,311168,438.99,0.3,Tamil,6.6,Premium Shoppers,20-07-2024,0.04568960536199226,0.13878912424913056,0.8069669117647059,708.8270803435158
NY-CMP-43479,SEO,College Students,7,Google,48660,1937,669,330,222750,303.85,1.22,Tamil,6.03,College Students,13-03-2025,0.03980682285244554,0.15686628807434178,0.9207575757575758,733.0919861773901
NY-CMP-43480,Influencer,Tier 2 City Customers,20,"WhatsApp, Instagram, Google",40041,4941,1224,393,99036,610.76,-0.59,English,16.38,Premium Shoppers,04-05-2025,0.12339851652056642,0.12361060514065979,1.5540966921119592,162.15207282729713
NY-CMP-43481,SEO,Premium Shoppers,18,"Google, Facebook, Email",35149,2845,952,553,212352,245.65,0.56,English,12.38,College Students,28-12-2024,0.08094113630544254,0.08634446397188049,0.4442133815551537,864.4494199063708
NY-CMP-43482,SEO,Youth,9,WhatsApp,79349,6615,1930,863,509170,274.52,1.15,English,11.86,College Students,21-08-2024,0.08336588992929968,0.04149962207105064,0.3180996523754345,1854.7646801690223
NY-CMP-43483,Influencer,College Students,25,YouTube,18041,564,140,46,26726,4455.3,-0.87,Hindi,4.16,Tier 2 City Customers,02-10-2024,0.031262125159359236,7.899468085106383,96.85434782608696,5.998698179696092
NY-CMP-43484,Paid Ads,Premium Shoppers,23,"Google, Email",23311,2404,499,298,86420,661.38,-0.56,English,13.73,Tier 2 City Customers,04-08-2024,0.10312727896701128,0.27511647254575705,2.2193959731543624,130.66618282984064
NY-CMP-43485,SEO,Youth,29,Google,82712,5106,2652,1163,505905,55.93,6.78,Hindi,10.79,College Students,29-05-2025,0.06173227584872812,0.010953779866823344,0.04809114359415305,9045.324512783836
NY-CMP-43486,Paid Ads,Tier 2 City Customers,26,"Instagram, Email",31693,3449,1468,542,307856,484.92,0.17,Bengali,17.22,Premium Shoppers,18-07-2024,0.10882529265137413,0.1405972745723398,0.8946863468634687,634.8593582446589
NY-CMP-43487,SEO,College Students,19,"Google, YouTube, Email",72283,8396,3249,1155,920535,216.65,2.68,Bengali,17.71,Premium Shoppers,16-01-2025,0.11615455916328873,0.025803954263935207,0.1875757575757576,4248.949919224556
NY-CMP-43488,SEO,Working Women,13,WhatsApp,87607,5042,2231,908,255148,245.62,0.14,Bengali,9.34,Tier 2 City Customers,17-04-2025,0.05755247868321024,0.04871479571598572,0.2705066079295154,1038.7916293461444
NY-CMP-43489,SEO,College Students,17,"Google, WhatsApp, Instagram",17792,2459,940,489,113448,528.85,-0.56,Tamil,21.85,Premium Shoppers,04-01-2025,0.1382081834532374,0.21506710044733632,1.0814928425357873,214.51829441240426
NY-CMP-43490,SEO,Working Women,14,WhatsApp,75588,5229,2121,1516,1056652,139.7,3.99,Hindi,11.73,Tier 2 City Customers,20-11-2024,0.06917764724559454,0.026716389366991774,0.0921503957783641,7563.722261989979
NY-CMP-43491,Social Media,Working Women,26,"Google, Facebook",86787,8923,2874,1636,798368,112.85,3.32,Bengali,15.48,Premium Shoppers,09-12-2024,0.10281493772108725,0.01264709178527401,0.06897921760391197,7074.594594594595
NY-CMP-43492,SEO,Youth,15,"WhatsApp, Google",44631,3088,910,417,133023,194.59,0.64,Hindi,9.89,Premium Shoppers,04-04-2025,0.06918957675158523,0.063014896373057,0.46664268585131896,683.6065573770492
NY-CMP-43493,Social Media,College Students,20,"Facebook, Email",71770,3969,1071,379,133787,141.88,1.49,Bengali,7.55,College Students,31-05-2025,0.05530165807440435,0.035747039556563366,0.37435356200527703,942.9588384550325
NY-CMP-43494,Paid Ads,Premium Shoppers,19,Email,85672,4569,1472,1150,453100,107.97,2.65,Hindi,8.39,Working Women,06-04-2025,0.053331310112989076,0.023630991464215365,0.09388695652173913,4196.536074835602
NY-CMP-43495,Email,Working Women,24,"Email, WhatsApp, Facebook",43973,5334,3193,1745,492090,67.99,3.15,Tamil,23.36,Working Women,28-07-2024,0.12130170786619061,0.012746531683539557,0.03896275071633237,7237.682012060598
NY-CMP-43496,SEO,Tier 2 City Customers,18,"Instagram, Facebook, Email",86716,3478,753,566,428462,363.85,1.08,Hindi,5.53,Tier 2 City Customers,23-04-2025,0.04010793855805157,0.10461472110408282,0.6428445229681979,1177.5786725298885
NY-CMP-43497,SEO,Youth,26,"Facebook, WhatsApp",10673,1151,381,146,93148,1676.54,-0.62,English,15.72,College Students,23-02-2025,0.10784221868265717,1.4565942658557776,11.483150684931507,55.559664547222255
NY-CMP-43498,SEO,Premium Shoppers,11,"YouTube, Facebook",58866,6804,3845,2229,1038714,105.35,3.42,Bengali,21.88,Tier 2 City Customers,23-07-2024,0.1155845479563755,0.015483539094650205,0.047263346792283535,9859.648789748459
NY-CMP-43499,Paid Ads,College Students,21,"Google, Email",77557,7790,4107,2404,771684,107.57,1.98,Bengali,18.44,Working Women,03-06-2025,0.10044225537346725,0.013808729139922976,0.044746256239600664,7173.784512410524
NY-CMP-43500,Influencer,Working Women,6,"Instagram, Google",20685,2738,706,229,157781,1025.26,-0.33,Hindi,17.76,Youth,02-07-2024,0.13236644911771817,0.37445580715850985,4.4771179039301305,153.8936464896709
NY-CMP-43501,Paid Ads,College Students,18,"Email, Facebook",95564,12169,5400,2412,1543680,72.23,7.86,English,20.91,College Students,04-01-2025,0.12733874680842158,0.005935573999506944,0.02994610281923715,21371.72919839402
NY-CMP-43502,Social Media,Tier 2 City Customers,8,"YouTube, Instagram, Google",75050,7906,1701,1069,409427,148.45,1.58,Tamil,14.23,Tier 2 City Customers,25-01-2025,0.10534310459693538,0.01877687832026309,0.13886810102899905,2758.0127989221965
NY-CMP-43503,Influencer,Working Women,7,YouTube,13894,1715,570,306,177786,861.16,-0.33,Hindi,18.65,College Students,20-06-2025,0.12343457607600403,0.502134110787172,2.814248366013072,206.44944028984162
NY-CMP-43504,Paid Ads,Youth,22,"Google, Instagram",80560,2232,925,631,138820,185.0,0.19,Hindi,4.7,Tier 2 City Customers,01-12-2024,0.027706057596822244,0.08288530465949821,0.2931854199683043,750.3783783783783
NY-CMP-43505,Influencer,Working Women,9,"YouTube, Email, WhatsApp",95211,4332,2589,836,604428,250.21,1.89,Bengali,8.15,Tier 2 City Customers,26-09-2024,0.04549894444969594,0.057758541089566025,0.2992942583732057,2415.6828264258024
NY-CMP-43506,Paid Ads,College Students,29,"YouTube, Google",36752,5128,1223,916,363652,146.54,1.71,English,19.77,Working Women,16-04-2025,0.13952982150631257,0.028576443057722306,0.15997816593886463,2481.588644738638
NY-CMP-43507,Social Media,Youth,25,"Facebook, Google",59943,4672,1742,739,203225,84.81,2.24,Bengali,11.93,Tier 2 City Customers,09-11-2024,0.07794071034149108,0.018152825342465755,0.11476319350473613,2396.2386511024642
NY-CMP-43508,SEO,Working Women,14,"Instagram, Google",73999,7763,4392,1836,594864,73.76,3.39,Hindi,18.91,College Students,02-04-2025,0.10490682306517655,0.00950148138606209,0.040174291938997825,8064.859002169197
NY-CMP-43509,Social Media,College Students,23,YouTube,13061,1259,372,221,160446,1136.78,-0.36,Bengali,14.18,Tier 2 City Customers,20-09-2024,0.09639384426919838,0.902922954725973,5.143800904977375,141.14076602332906
NY-CMP-43510,Influencer,Premium Shoppers,25,YouTube,46725,2287,1054,533,114595,538.91,-0.6,Bengali,8.29,Premium Shoppers,05-05-2025,0.04894596040663456,0.23564057717533884,1.0110881801125704,212.64218515150955
NY-CMP-43511,Influencer,Tier 2 City Customers,21,"YouTube, Facebook, Instagram",45671,5709,2094,1434,737076,95.8,4.37,Tamil,20.23,Premium Shoppers,12-10-2024,0.12500273696656522,0.016780521982834123,0.06680613668061366,7693.903966597078
NY-CMP-43512,Email,Premium Shoppers,14,YouTube,48363,2357,508,360,103680,161.02,0.79,Hindi,6.67,Working Women,27-12-2024,0.04873560366395798,0.06831565549427239,0.44727777777777783,643.8951683020742
NY-CMP-43513,SEO,Premium Shoppers,9,Google,77304,3423,1988,1255,888540,107.13,5.61,English,8.62,College Students,29-05-2025,0.044279726792921456,0.031297107800175285,0.08536254980079681,8294.035284234109
NY-CMP-43514,Paid Ads,Tier 2 City Customers,18,Instagram,31254,2159,1209,859,476745,217.68,1.55,English,13.52,Tier 2 City Customers,03-12-2024,0.06907915786779292,0.1008244557665586,0.2534109429569267,2190.1185226019843
NY-CMP-43515,Social Media,Youth,29,"WhatsApp, YouTube, Facebook",60512,7659,3382,1398,552210,194.51,1.03,English,20.56,Youth,04-07-2024,0.12656993654151244,0.02539626583104844,0.13913447782546495,2838.9800010282247
NY-CMP-43516,Email,Premium Shoppers,14,"Google, YouTube",83500,11363,6111,2495,1037920,71.96,4.78,Bengali,23.91,Youth,11-09-2024,0.13608383233532934,0.006332834638739769,0.028841683366733463,14423.568649249584
NY-CMP-43517,SEO,Tier 2 City Customers,16,YouTube,69554,9410,2924,1671,374304,173.38,0.29,Tamil,20.14,Youth,09-10-2024,0.1352905656037036,0.018425079702444207,0.10375822860562538,2158.8649209828122
NY-CMP-43518,Influencer,College Students,6,Facebook,92151,13139,6872,4351,1222631,57.88,3.85,Bengali,26.44,College Students,19-10-2024,0.14258119825069723,0.004405205875637416,0.013302689037002989,21123.54872149274
NY-CMP-43519,Social Media,Tier 2 City Customers,21,"Instagram, WhatsApp, Email",39840,797,218,85,60180,2814.85,-0.75,Bengali,2.76,Premium Shoppers,25-04-2025,0.020005020080321286,3.531806775407779,33.11588235294118,21.37946959873528
NY-CMP-43520,Social Media,Working Women,22,"Instagram, Email, Facebook",17174,1540,750,449,216418,256.43,0.88,English,15.95,College Students,06-03-2025,0.08967043204844533,0.16651298701298703,0.5711135857461025,843.9652146784697
NY-CMP-43521,Influencer,Tier 2 City Customers,11,"Email, Google",56967,1349,438,242,180532,703.1,0.06,Tamil,3.56,Working Women,05-12-2024,0.02368037635824249,0.5212008895478132,2.9053719008264465,256.7657516711705
NY-CMP-43522,SEO,Youth,15,"Google, Email, WhatsApp",95730,4974,1248,417,115926,606.45,-0.54,Bengali,6.94,Youth,12-09-2024,0.05195863365716077,0.12192400482509048,1.45431654676259,191.1550828592629
NY-CMP-43523,Paid Ads,Working Women,10,"Facebook, Email",74553,3729,1996,1108,403312,104.92,2.47,Bengali,9.17,Tier 2 City Customers,09-11-2024,0.05001810792322241,0.028136229552158755,0.09469314079422383,3843.9954250857795
NY-CMP-43524,Email,Tier 2 City Customers,18,"Google, YouTube, Email",37130,850,262,118,79178,1928.73,-0.65,Bengali,3.31,Premium Shoppers,22-03-2025,0.022892539725289523,2.2690941176470587,16.345169491525425,41.05188388214006
NY-CMP-43525,Email,Youth,25,YouTube,16434,957,221,89,23674,1279.01,-0.79,Hindi,7.71,Youth,18-07-2024,0.05823293172690763,1.336478578892372,14.370898876404494,18.509628540824544
NY-CMP-43526,Influencer,College Students,24,Instagram,56755,4787,1986,1273,437912,93.97,2.66,English,14.18,Premium Shoppers,22-04-2025,0.08434499163069333,0.019630248589931062,0.07381775333857031,4660.125571991061
NY-CMP-43527,Social Media,Premium Shoppers,20,"Facebook, Email, YouTube",77899,10528,4554,1440,606240,52.68,6.99,Bengali,21.21,Premium Shoppers,20-08-2024,0.13514936006880704,0.005003799392097264,0.036583333333333336,11507.972665148063
NY-CMP-43528,Influencer,Premium Shoppers,30,Google,66946,2869,1346,863,630853,130.85,4.59,Tamil,7.59,Working Women,25-01-2025,0.04285543572431512,0.04560822586266992,0.15162224797219004,4821.1922048146735
NY-CMP-43529,SEO,Working Women,9,Facebook,33400,3496,1375,1001,794794,276.8,1.87,Tamil,17.58,Youth,04-08-2024,0.10467065868263473,0.07917620137299772,0.27652347652347653,2871.365606936416
NY-CMP-43530,Social Media,Premium Shoppers,9,YouTube,14543,585,313,101,79184,1838.11,-0.57,Hindi,6.87,Tier 2 City Customers,01-04-2025,0.040225538059547546,3.142068376068376,18.199108910891088,43.07903226683931
NY-CMP-43531,Paid Ads,College Students,19,Instagram,13169,317,161,53,19292,3842.43,-0.91,Tamil,4.03,Tier 2 City Customers,20-03-2025,0.024071683499126736,12.121230283911672,72.49867924528301,5.020781120280656
NY-CMP-43532,SEO,Tier 2 City Customers,14,"Instagram, Email, WhatsApp",54688,5666,1288,848,403648,226.74,1.1,Tamil,14.27,Youth,12-12-2024,0.10360590988882387,0.04001764913519238,0.2673820754716981,1780.2240451618593
NY-CMP-43533,Paid Ads,Working Women,22,Google,15694,907,219,150,93750,586.95,0.06,Hindi,8.13,Working Women,12-09-2024,0.057792787052376705,0.6471334068357222,3.9130000000000003,159.72399693329925
NY-CMP-43534,Email,Youth,7,"YouTube, WhatsApp",78508,2537,797,439,195794,228.93,0.95,Bengali,4.81,College Students,16-06-2025,0.03231517807102461,0.09023649980291683,0.5214806378132119,855.2570654785305
NY-CMP-43535,Paid Ads,Premium Shoppers,15,Google,27153,2439,1409,609,453096,301.57,1.47,Bengali,16.41,Working Women,08-06-2025,0.08982432880344714,0.12364493644936449,0.4951888341543514,1502.4571409622974
NY-CMP-43536,SEO,Premium Shoppers,12,"YouTube, Google",22754,769,308,143,37895,1970.01,-0.87,Bengali,5.36,College Students,28-12-2024,0.03379625560341039,2.561781534460338,13.776293706293707,19.235942964756525
NY-CMP-43537,Paid Ads,Working Women,13,"Email, Instagram",42004,5450,3148,1891,614575,59.38,4.47,Bengali,24.97,Premium Shoppers,05-07-2024,0.12974954766212743,0.010895412844036698,0.031401374933897414,10349.8652745032
NY-CMP-43538,Influencer,Tier 2 City Customers,20,"Google, YouTube",19741,1074,396,293,152360,211.59,1.46,English,8.93,Working Women,14-07-2024,0.05440453877716428,0.19701117318435754,0.7221501706484642,720.0718370433385
NY-CMP-43539,SEO,Working Women,27,"YouTube, Google, WhatsApp",71585,2792,1428,439,321787,121.38,5.04,English,6.51,College Students,06-03-2025,0.03900258434029476,0.04347421203438395,0.27649202733485195,2651.071016641951
NY-CMP-43540,Influencer,Premium Shoppers,6,"WhatsApp, Instagram",43673,6420,2998,1627,1203980,160.47,3.61,Tamil,25.29,Premium Shoppers,09-12-2024,0.14700157992352253,0.02499532710280374,0.09862937922556853,7502.835420950956
NY-CMP-43541,SEO,Youth,26,"WhatsApp, Email",66123,4497,1163,738,582282,205.88,2.83,English,9.68,Tier 2 City Customers,25-04-2025,0.06800961843836487,0.045781632199243937,0.278970189701897,2828.2591801049157
NY-CMP-43542,SEO,Tier 2 City Customers,21,Google,23955,1791,1027,489,204891,327.59,0.28,English,13.81,Youth,15-07-2024,0.07476518472135253,0.18290898939140143,0.6699182004089979,625.4494947953235
NY-CMP-43543,Paid Ads,Tier 2 City Customers,16,"Email, YouTube",39181,971,409,132,89628,2170.56,-0.69,Bengali,3.86,Youth,11-02-2025,0.024782420050534697,2.2353861997940268,16.44363636363636,41.29256965944273
NY-CMP-43544,Email,Tier 2 City Customers,16,"Instagram, Google",12306,398,233,159,90153,1703.38,-0.67,Tamil,6.42,Premium Shoppers,29-04-2025,0.032341947017714937,4.279849246231156,10.71308176100629,52.925947234322344
NY-CMP-43545,Social Media,Working Women,11,"YouTube, Facebook",17214,1501,632,452,257640,271.67,1.1,Bengali,15.02,Youth,15-04-2025,0.08719646799116998,0.18099267155229848,0.6010398230088496,948.3564618839032
NY-CMP-43546,Paid Ads,Youth,23,"Instagram, WhatsApp, Google",54553,3767,1883,1335,667500,189.99,1.63,Bengali,12.8,Tier 2 City Customers,22-03-2025,0.06905211445750005,0.05043535970268118,0.14231460674157304,3513.342807516185
NY-CMP-43547,Email,Tier 2 City Customers,9,WhatsApp,98840,4567,2173,831,193623,165.12,0.41,Bengali,7.66,Premium Shoppers,25-12-2024,0.04620598947794415,0.03615502518064375,0.19870036101083033,1172.6199127906978
NY-CMP-43548,Influencer,Youth,17,"YouTube, WhatsApp",74092,8962,5025,2959,1464705,75.93,5.52,Hindi,22.87,Working Women,03-03-2025,0.1209577282297684,0.008472439187681322,0.02566069618114228,19290.20150138285
NY-CMP-43549,Influencer,Youth,5,"WhatsApp, Google",48903,7317,4338,3461,2031607,66.99,7.76,Hindi,30.91,Premium Shoppers,12-08-2024,0.14962272253235998,0.009155391553915539,0.019355677549841084,30327.018958053442
NY-CMP-43550,Email,Youth,11,"YouTube, Facebook",82653,10033,5588,3072,731136,54.74,3.35,Bengali,22.62,Tier 2 City Customers,01-11-2024,0.1213870034965458,0.0054559952157879005,0.017819010416666666,13356.521739130434
NY-CMP-43551,Paid Ads,College Students,20,"Facebook, WhatsApp, Instagram",90905,3732,1306,638,204798,385.71,-0.17,Tamil,6.24,Premium Shoppers,14-12-2024,0.04105384742313404,0.10335209003215433,0.6045611285266458,530.963677374193
NY-CMP-43552,SEO,Working Women,15,"YouTube, Facebook, Google",24026,2369,1018,355,138450,528.84,-0.26,Hindi,15.57,Working Women,10-04-2025,0.09860151502538916,0.22323343182777544,1.4896901408450705,261.7994100294985
NY-CMP-43553,SEO,Tier 2 City Customers,26,Email,92623,6689,3910,2793,1829415,69.05,8.49,Hindi,14.46,Premium Shoppers,19-11-2024,0.0722174837783272,0.010322918223949767,0.02472252058718224,26494.062273714702
NY-CMP-43554,Paid Ads,Tier 2 City Customers,28,"Instagram, Facebook",80632,9887,4970,2904,1547832,95.83,4.56,Hindi,22.03,Youth,15-10-2024,0.12261881139001884,0.009692525538586022,0.03299931129476584,16151.852238338724
NY-CMP-43555,Influencer,Working Women,25,Instagram,35193,1834,424,301,136955,602.9,-0.25,Hindi,7.27,Premium Shoppers,19-05-2025,0.052112636035575255,0.3287350054525627,2.0029900332225914,227.16039144136673
NY-CMP-43556,SEO,Premium Shoppers,17,Email,45810,5633,3156,1091,772428,242.42,1.92,English,21.57,Premium Shoppers,13-09-2024,0.12296441824929055,0.04303568258476833,0.22219981668194316,3186.321260622061
NY-CMP-43557,Social Media,College Students,7,"Email, Facebook, YouTube",39766,1684,1001,727,465280,225.06,1.84,Hindi,8.58,Premium Shoppers,24-01-2025,0.04234773424533521,0.13364608076009502,0.3095735900962861,2067.3598151604015
NY-CMP-43558,SEO,Premium Shoppers,21,"Email, Google",89197,7976,1756,822,389628,231.88,1.04,Bengali,11.83,Youth,21-04-2025,0.0894200477594538,0.02907221664994985,0.2820924574209246,1680.3001552527169
NY-CMP-43559,Social Media,Working Women,7,"WhatsApp, Instagram",14856,2033,952,315,250740,329.97,1.41,Hindi,22.21,Premium Shoppers,30-11-2024,0.13684706515885836,0.1623069355632071,1.0475238095238095,759.887262478407
NY-CMP-43560,Paid Ads,Youth,10,"Email, Facebook",52277,2525,1189,438,303972,680.88,0.02,English,7.94,Premium Shoppers,04-04-2025,0.048300399793408194,0.26965544554455445,1.5545205479452056,446.43990130419456
NY-CMP-43561,Email,Premium Shoppers,9,"YouTube, WhatsApp",26958,2346,1205,940,743540,303.89,1.6,English,16.66,Premium Shoppers,28-11-2024,0.08702425995993768,0.12953537936913895,0.32328723404255316,2446.7405969265196
NY-CMP-43562,Social Media,College Students,18,Instagram,51574,1744,601,245,144550,613.61,-0.04,Hindi,5.02,Working Women,24-05-2025,0.033815488424399895,0.35184059633027526,2.504530612244898,235.57308388064078
NY-CMP-43563,Paid Ads,Tier 2 City Customers,19,"YouTube, Email, Google",99334,12872,6441,2903,734459,89.75,1.82,Hindi,22.36,Youth,12-11-2024,0.129583022932732,0.006972498446239901,0.030916293489493627,8183.387186629527
NY-CMP-43564,SEO,Working Women,18,Facebook,69083,10026,2566,873,566577,318.5,1.04,Bengali,19.49,Working Women,08-01-2025,0.14512977143436157,0.031767404747656096,0.36483390607101945,1778.8916797488225
NY-CMP-43565,Social Media,Working Women,18,"Google, WhatsApp",89445,12728,2936,1949,483352,73.08,2.39,English,19.69,College Students,06-09-2024,0.14229973726871262,0.005741671904462602,0.037496151872755255,6614.012041598248
NY-CMP-43566,Paid Ads,Tier 2 City Customers,12,"Facebook, Instagram",61563,3111,1031,597,429840,274.89,1.62,Hindi,7.7,Working Women,25-01-2025,0.050533599727108816,0.08836065573770491,0.46045226130653266,1563.68001746153
NY-CMP-43567,Email,Tier 2 City Customers,8,"WhatsApp, Facebook",13387,273,57,23,11684,6442.61,-0.92,Hindi,2.64,Premium Shoppers,27-12-2024,0.020392918503025322,23.59930402930403,280.11347826086956,1.813550719351319
NY-CMP-43568,Paid Ads,Premium Shoppers,23,"Instagram, Facebook, YouTube",67563,2572,810,628,260620,285.52,0.45,English,5.94,College Students,31-07-2024,0.038068173408522414,0.1110108864696734,0.45464968152866236,912.7906976744187
NY-CMP-43569,Influencer,College Students,15,"Email, Instagram",54494,1248,340,138,101430,1599.26,-0.54,Hindi,3.17,Working Women,19-07-2024,0.022901603846295006,1.2814583333333334,11.588840579710144,63.423083175968884
NY-CMP-43570,Paid Ads,Working Women,14,"Google, WhatsApp",78977,8934,3059,2201,1228158,129.2,3.32,Tamil,17.97,Youth,30-04-2025,0.11312154171467642,0.014461607342735616,0.058700590640617896,9505.866873065017
NY-CMP-43571,SEO,Youth,10,"Email, WhatsApp",46578,6739,2153,1051,273260,278.72,-0.07,English,21.35,Premium Shoppers,11-06-2025,0.14468203873073124,0.04135925211455706,0.26519505233111323,980.410447761194
NY-CMP-43572,SEO,Tier 2 City Customers,27,"WhatsApp, Email, Facebook",13489,509,171,126,93366,498.17,0.49,English,5.98,Working Women,01-11-2024,0.03773445029283119,0.9787229862475443,3.953730158730159,187.41794969588693
NY-CMP-43573,Influencer,Tier 2 City Customers,16,"Facebook, Google, YouTube",62578,6091,2623,1951,1135482,128.1,3.54,English,17.04,Premium Shoppers,01-08-2024,0.09733452651091438,0.02103102938762108,0.06565863659661712,8864.028103044497
NY-CMP-43574,Paid Ads,Tier 2 City Customers,16,"Email, WhatsApp, Instagram",94379,8509,3130,1555,576905,82.76,3.48,Bengali,13.98,Working Women,20-02-2025,0.0901577681475752,0.009726172288165472,0.05322186495176849,6970.81923634606
